GeneID,GSM3024820,GSM3024822,GSM3024824,GSM3024826,GSM3024828,GSM3024830,GSM3024832,GSM3024834,GSM3024836,GSM3024838,GSM3024840,GSM3024842,GSM3024844,GSM3024846,GSM3024848,GSM3024850,GSM3024852,GSM3024854,GSM3024856,GSM3024858,GSM3024860,GSM3024863
5452,1.043,4.802,0.6066,26.86,7.004,0.2487,0.3686,1.516,0.03013,0.9016,0.04582,2.22,0.3267,0.1669,6.555,3.914,0.7816,0,0.03061,0.1569,0.7635,0.08057
100505622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100422980,0,0,0,0,0,0,1.314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162989,0,3.782,0.9429,0,0.9821,0.7636,0,4.172,0.2718,0.9888,0.8393,3.046,0.7181,0.402,1.682,0.4483,1.965,44.16,0,0.692,0.7081,0.9975
116115,68.66,0.09217,16.08,0.01741,26.75,23.98,80.59,8.604,20.34,21.99,32.83,0.01028,12.9,9.091,3.651,81.57,0.8251,0,160.7,8.604,31.64,9.388
2931,2.813,12.41,10.4,6.635,38.14,17.07,9.254,4.191,8.217,19.07,15.77,0.8847,12.58,10.77,4.127,7.015,11.98,8.878,1.322,22.9,17.44,26.58
2077,3.853,5.766,20.84,0,6.505,27.5,0.1597,10.19,7.812,40.46,36.57,3.912,5.833,5.162,18.36,11.28,1.183,0,0.1905,2.962,16.05,2.113
23152,9.034,7.028,34.2,2.013,10.55,23.6,7.775,12.69,21.11,31.12,37.48,10.84,12.29,18.99,9.532,18.08,5.314,67.57,3.332,7.334,26.78,5.425
5050,1.175,0,2.498,0,10.18,1.012,0,0.3478,0.6814,2.649,2.62,0.01765,1.941,1.332,1.251,7.224,11.61,0.04868,0,2.432,7.006,5.539
284338,3.016,0,0.1634,0,1.734,0.05995,5.855,0.2019,0.1472,0.1901,0.1224,0,0.2095,0.1155,0.6773,0.04415,9.611,0,0.2103,0.2249,2.087,0
284339,13.78,8.551,0.632,4.519,4.549,0.3653,19.06,0.09322,0.6627,1.476,2.374,0,0.4697,0.1559,10.2,6.279,10.39,0,34.63,1.442,1.738,4.405
1954,5.504,4.096,4.315,3.247,3.709,2.782,9.042,4.332,3.589,4.876,6.534,0.0371,3.229,3.341,7.065,1.464,3.945,0,0,2.452,4.813,2.134
102465875,0,2.599,0,0,0,0,0,0,0,0.2444,0,0,0.2822,0,0,0,0.9125,0,0,0,0,0
84518,6.931,0,0.6092,0,3.959,1.919,1.14,0,0.8087,0.5966,0.9881,0,1.158,0.6696,2.319,0,33.92,0,0,0.9807,0.812,0
101930071,0,0,1.856,0,0,2.962,0,0.163,0.6686,1.318,3.177,0,3.407,2.325,0,0,0,0,0,2.225,2.723,4.406
100996307,0,3.987,0.02224,0,3.146,0.4089,0.01551,0.01628,0.4741,0.1818,0.2538,0,0.485,0.4192,0.08043,11.47,0,1.569,0,0.2222,0.3366,1.205
3991,6.066,4.288,1.561,0.007169,1.074,1.179,0.4943,0.7321,1.247,1.188,3.417,7.793,1.759,1.076,4.985,7.295,7.661,0,0.1448,0.8414,1.721,1.307
284340,0,52.46,7.331,0,11.74,8.697,30.46,0.4123,3.026,2.039,0.7103,0,3.087,1.547,16.03,6.32,0,0,6.78,0.9548,2.64,0
634,0.02125,25.36,17.62,0.1746,4.479,29.9,14.99,0.9826,4.874,17.27,5.517,0.07279,11.39,6.371,21.91,15.6,18.61,0,15.19,2.574,14.13,0.06241
105372407,0,0,0,0,0,0,0,0,0,0,0,0,0.08846,0.03941,0,0,0,0,0,0.04156,0,0
1088,0.1069,0.2675,0.48,0,1.8,0.7142,0.05657,9.243,0.4628,0.1372,0.08102,0.08139,0.5479,0.3941,0.008151,2.601,0,0,1.392,0.2399,0.555,0
5671,0,33.09,2.135,0,81.58,1.761,30.01,41.15,0.0104,1.074,3.833,0,1.465,1.004,198.3,39.86,37.32,0,90.77,0.12,4.747,0
440533,0.01533,62.8,1.849,0,17.63,3.522,48.48,0.04789,0.1807,0.6713,4.345,0,0.7069,1.442,122,52.93,52,0,48.01,0.3308,1.714,0
100289650,0,0.06244,0,0,0,0,0,0,0,0,0,0,0,0,0.05581,0,0,0,0,0,0,0
653492,0,0.5147,1.468,0,10.99,0,1.484,0,3.149,0.2315,0.5751,0,0.7776,0.747,27.17,39.31,139.6,0,0,0.04567,1.891,0
5669,0,62.73,0.3443,0,13.28,0.8684,17.18,0,1.254,0.793,3.148,8.944,0.5365,0.3697,23.99,38.03,3.354,0,33.83,0.07169,0.9595,0
5675,14.45,2.565,1.019,0,82.19,0.211,45.07,0,1.522,0,0,3.546,0.5031,0.1877,63.56,54.95,49.75,0,0.6578,0.1612,0.7638,0.8966
5676,0.03686,0.5847,6.124,0,180.5,0.04923,7.458,1.301,0.2456,0.5144,0.8438,0,0.2867,0.1825,65.61,62.05,0.1324,0,232,0,0.8425,0
5680,0.119,3.947,2.818,0,12.91,0,90.43,0,0,0.1948,0.02319,2.773,0.1323,0.07072,3.724,122.8,75.11,0,0,0.008287,1.372,0
5670,8.476,433.5,1.047,0,12.92,0.01617,122.6,1.997,0.01241,0.2681,1.368,0,0.2557,0.2038,15.93,20.97,13.1,0,14.28,0.01686,0.9506,0
107985349,0,0,0,0,0.5075,0,0.7032,1.091,0,0,0.03753,0,0.007136,0.01272,0.1233,0.1579,0.4384,0,4.213,0,0.01276,0
5673,56.84,38.53,2.152,0,17.13,0.0107,0.9156,0,0,1.157,0.04683,0,0.4007,0.2301,170.6,43.91,54.42,0,5.194,0.06693,1.179,0.02353
5672,0,0.1144,0.4737,11.72,15.36,0,33.05,0.007763,0,1.501,0,0.007093,0.9181,0.0246,19.11,17.91,24.09,0,43.42,0.08649,0.889,0
284344,0.6862,0.04531,0.4156,0,2.721,0,0,0.02766,0.1248,0.07457,0,0,0.1722,0,0,0,0,0,27.49,0.007704,0.22,0
5678,0.5187,3.803,0.5689,0,3.499,0,0.1908,0,0,0.3132,0,0,0.1834,0.5043,16.7,16.1,29.57,0,0,0.02954,0.5389,0
23574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57126,0.2835,5.789,0.8065,3.497,11.65,0.1713,1.076,1.594,0.3252,3.807,0.9599,0,0.945,1.276,5.213,0.166,13.24,2.529,9.594,0.1926,0.1409,0
83639,0,12.05,0,0.02029,6.266,0.07009,10.19,2.111,0,0.0303,0.04089,0,0.105,0.08313,0.3599,1.445,21.34,0,1.393,0.01461,0.1043,0.03082
27076,11.86,9.711,2.271,0,0.9676,2.371,20.46,0.3479,1.082,2.892,2.463,11.61,1.676,1.413,0.5729,1.484,2.417,0,0,1.518,1.406,0
653583,16.14,1.761,3.971,2.446,2.14,2.59,1.074,9.757,3.002,5.075,10.94,2.652,3.134,2.248,14.37,0.612,3.893,0.01632,0,2.49,2.401,0.6546
23474,6.102,6.678,25.87,1093,8.672,21.08,0,68.28,10.97,19.83,22.26,0.02014,22.24,14.25,8.226,27.24,54.94,803.3,33.88,61.32,16.53,10.88
284346,0,0.03818,0.8598,0.1262,4.71,1.246,0.3109,1.434,1.769,0.6913,3.053,0,0.6323,0.822,4.21,1.055,0.03352,0.7342,0,0.422,1.168,1.397
7515,8.083,1.447,10.58,0,15.99,6.971,18.79,7.383,7.217,10.7,16.03,0,8.559,9.896,7.471,1.917,6.154,0,2.194,7.525,10.6,5.348
390940,0,0.6548,0.9101,0,0.9948,2.101,17.04,0,1.175,1.283,0.2077,0,1.896,1.808,0,14.16,0.5747,0,0.1041,0.7144,1.709,0
126298,0.09732,0.04781,2.266,9.697,0.4529,2.08,0.1946,1.778,1.265,2.853,3.269,2.395,0.9062,1.087,0.8278,0.9957,0.04895,0,2.386,0.798,1.468,2.595
79177,5.336,5.011,0.626,0.1595,1.328,0.5694,0.4256,0,0.3665,1.092,0.9913,0,1.062,1.457,0.01887,0.1353,0,0.4871,0,1.369,0.7927,0.2221
126299,24.42,0.7717,1.753,0,1.511,2.321,2.068,3.626,1.378,2.098,2.874,0,1.658,2.597,0.7196,0.2419,0.2356,0.9806,0,1.221,1.515,0
100170229,5.151,43.74,11.11,0,132.5,4.379,117.6,0,0.3725,5.764,6.079,0,10.6,4.537,12.52,3.458,132.7,0,149.4,38.54,12.35,18.42
105372411,0.03656,0,0,0,0,0,0,0,0,0,0.05935,0,0.02031,0.01207,0,0,0,0,0,0.01697,0,0
199731,1.688,0,4.01,0,2.761,3.245,1.661,4.091,3.567,8.408,7.569,0,7.275,3.369,0.6382,1.144,2.786,22.5,0,6.045,5.231,3.997
105372410,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02566,0,0,0,0,0,0.01804,0,0
5329,9.234,5.862,4.056,0,14.99,2.543,12.13,1.583,2.337,4.522,3.539,0.006606,1.562,1.69,4.191,11.44,4.886,0,13.1,0.58,1.115,0
105372412,0,0.03815,0,0,0.02727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56269,0.1064,0.02178,0,0,0.9344,0,0.5066,2.221,0,0.08193,0.04146,0,0,0.01054,1.971,3.873,0,0,0,0.03703,0.05287,0
56006,0,5.577,2.962,0.1022,5.525,1.923,0.3695,2.134,2.465,2.394,3.578,0,2.569,2.767,6.035,5.735,3.323,0,1.909,2.681,4.214,1.823
3783,1.683,0.07229,1.554,0,5.84,4.497,2.886,0,1.104,5.665,1.926,26.56,2.139,2.698,2.867,0.5211,2.961,0.01853,0.1839,0.07375,1.497,0
284348,0,0.7661,0.08519,0,3.615,0.02727,4.131,0,0,0.1768,0.05303,0,0.03781,0.02021,1.055,1.908,5.404,0,0,0,0.08115,0
284349,0.04299,0.006947,1.051,4.694,2.086,2.165,0.6275,0.5089,1.106,1.396,1.311,0.01937,1.202,1.492,2.008,13.07,3.801,0,6.308,0.993,3.138,1.744
342908,0.103,0.1898,2.263,0,8.412,2.408,0,0,1.151,1.636,1.545,0.3999,7.189,5.793,4.946,7.651,1.962,0,13.68,4.811,2.662,6.443
100505715,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008608,0.04771,0,0,0,0,0.04236,0,0
7596,0,22.57,3.162,0,6.64,2.809,4.463,0.2237,1.385,2.209,2.467,0,2.257,2.14,0.9514,10.52,4.357,0,2.132,2.021,4.464,2.982
7638,0.1058,9.145,3.769,0,16.45,5.256,2.46,0.1729,3.216,3.055,0.4439,40.79,2.93,3.284,10.26,0.4403,8.187,0,0.03178,2.504,5.964,5.102
7711,0.007099,24.33,2.5,0,37.92,1.906,0.0507,0.3105,0.6222,2.036,1.535,0,2.351,2.661,7.801,4.574,0.3954,0,0.02772,1.386,4.695,0.7817
101928063,0,1.759,1.526,0,4.302,1.045,0,0.01074,0.9427,0.9762,0.2679,0,1.414,2.323,2.064,10.27,0.6486,0,0,0.9812,3.314,0.8834
7773,3.555,0.0095,2.092,0,5.298,1.401,0.01105,0,0.4044,1.318,0.8228,0,2.981,3.741,1.191,0.04566,1.367,7.964,0.07249,1.938,3.565,0.9949
105372414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7673,0.5934,6.427,1.444,0.3346,7.78,1.134,1.432,0.0206,1.943,1.594,3.26,0,2.363,3.354,18.77,10.38,39.36,19.59,1.03,2.1,3.825,0.1452
7766,0,0.5912,0.5165,0,4.324,1.22,0,0.1513,1.85,1.345,0.6538,0.08794,1.424,1.008,13.31,2.138,14.12,0,9.302,1.024,3.343,0.6785
342909,40.96,0.008105,1.663,0.268,5.807,1.465,0.132,0.01485,0.8362,0.7242,0.7406,0,2.812,2.999,2.586,4.538,10.9,0.2369,2.288,1.469,2.113,3.093
7767,0.006483,0.04644,2.56,4.099,1.195,3.888,0.05401,2.621,1.621,3.354,1.699,0.2665,3.289,3.376,8.32,20.11,2.201,0,0.07595,1.895,3.811,1.028
100379224,0,0.0116,2.664,7.155,1.866,3.134,0.04047,0.5666,1.156,3.851,0.7176,0.4658,3.678,4.315,5.753,4.432,3.828,0,0.08852,2.158,3.441,1.747
7768,0,0.3482,1.901,0.06578,10.37,1.709,1.102,13.96,1.339,2.666,0.3513,0,2.756,2.776,1.526,1.138,14.18,0,8.769,1.594,3.429,1.778
10780,0,12.41,5.574,0,7.478,4.394,8.588,1.695,3.698,3.856,3.269,1.799,4.326,4.875,21.2,14.01,9.679,0,24.29,4.109,7.77,12.57
7769,0.1648,10.9,3.262,0.003541,4.462,3.251,1.378,0.5584,3.677,3.647,2.358,1.125,2.798,3.456,7.703,8.458,1.671,0,2.646,2.068,7.167,5.533
7770,2.245,2.277,2.567,0,4.883,2.821,0.3783,1.057,2.774,2.718,0.8688,0.01756,5.986,6.044,1.751,1.361,1.989,0.008069,1.161,5.691,4.62,2.213
353355,0.2919,0,1.034,0,1.427,1.019,2.115,1.414,0.7794,1.02,2.708,0.005846,1.417,2.175,1.25,1.561,3.542,0,1.759,1.999,1.437,2.834
9310,0.61,0,2.849,0,1.015,2.641,0.09368,14.83,2.365,2.538,2.712,0,3.176,4.817,18.89,14.95,1.538,25.19,0,4.099,3.701,3.178
7771,0,1.703,2.369,3.254,20.74,5.976,13.73,1.79,3.567,4.358,1.39,0.01124,4.769,5.453,2.971,3.728,11.02,41.57,13.18,4.039,5.615,7.905
26974,6.548,4.633,1.602,0,6.182,1.216,1.979,0.07963,0.6065,0.9404,0.3547,0,1.167,0.7571,2.693,6.985,7.152,25.08,15.85,1.673,2.063,1.345
7772,3.34,8.814,1.127,0,5.53,0.9909,3.253,0,0.8418,1.146,0.9277,0.003939,0.7554,0.615,5.311,4.328,2.318,0,1.859,1.511,3.398,1.925
7733,0.1084,4.189,1.162,0,1.848,1.369,4.673,0.4948,0.5554,5.315,0.2842,0.4758,3.288,2.637,1.144,0,2.95,0,2.571,3.122,2.162,0.7466
125931,4.049,0,0.471,0,5.284,0,1.387,1.452,0.01768,14.37,0.2217,0.01575,0.2108,0.0239,3.34,1.713,15.25,0.005429,0.02693,3.546,0.1062,0.5063
388550,0,0.1293,0,0,0.05545,0,0.01503,0,0,0.02431,0,0,0,0,0.01733,0,0,0,0,0.004396,0,0
147710,1.955,29.75,0.09671,0,1.026,0.06385,19.02,0,0.05989,0.1074,0.03104,0,0.1653,0.2104,1.006,6.192,6.088,0,0,0.1553,0.2428,0
107985305,0,0,0,0,0.1297,0,0,0,0,0,0,0,0,0,1.54,0.2179,0,0,0,0.01028,0,0
5817,5.029,0.4859,2.126,0,1.344,2.67,0.6171,2.002,1.396,3.902,2.039,0.007132,1.642,1.413,2.875,7.329,0,0,0,1.233,2.592,2.834
100616355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56971,0,0.1387,2.16,0,2.827,1.2,14.4,2.171,2.345,2.292,0.5447,0,1.271,0.9816,0.6974,1.5,0,0,16.81,0.4482,1.415,3.309
107985306,0,0.1285,0,0,0,0,0,0,0,0,0,0,0,0,0.1291,0.8489,0,0,0,0,0,0
388551,32.54,9.681,0,0,4.792,0,0.6793,0,0,0.2884,0,26.73,0.09512,0.1342,1.889,5.72,0,0,0,0.07945,0.2765,0
602,1.46,0.8401,4.005,1.074,0.7654,1.761,0.9597,1.443,0.6999,2.919,2.498,0,0.8799,0.6042,0.9318,0.6968,0.3915,0.1258,0.3971,1.064,1.494,0.7039
102465879,0,0,24.34,0,16.72,6.654,0,0,3.604,14.38,33.68,0,0.6512,0.2901,0,4.324,0,0,0,0,4.368,0
23624,15.01,0,2.846,0,6.632,4.262,2.024,0,0.605,6.018,4.015,5.916,3.057,2.932,5.49,3.248,8.663,0,0.1563,1.943,1.949,11.54
4059,2.853,11.22,18.17,1.524,1.804,9.187,0.3436,5.425,13.21,35.94,33.33,12.42,23.98,19.4,5.385,5.188,7.799,18.89,0.7804,68.14,11.91,19.64
5819,11.93,1.934,11.95,0,3.241,9.919,0.1864,10.72,4.465,20.43,7.016,0,7.364,5.731,6.007,0.2751,7.756,0.008804,5.11,19.72,13.77,11.36
10452,40.74,3.603,4.153,32.41,5.818,3.87,4.544,5.153,2.727,3.56,1.599,4.415,2.791,3.349,4.26,11.87,4.548,0,14.21,3.373,8.069,3.282
348,43.03,4.084,125.9,2.528,3.433,8.624,4.043,114.4,21.9,24.77,22.93,57.9,21.69,41.34,19.75,3.315,0.7265,0,0.2105,19.91,79.69,33.17
341,14.08,36.75,26.91,0,35.72,2.435,2.137,57.88,3.681,1.539,2.35,18.06,6.951,3.972,3.194,24.7,5.443,0,0,7.42,11.51,0.08237
342,0,26.07,1.777,0,16.3,0.4877,0,27.48,0.1455,0.05857,0,66.72,0.3156,0.8034,0.7514,4.191,8.673,0.03193,0,0.2824,0.4233,0
346,0,0,0,0,0,0,5.962,0,0,0,0.1807,0,0.06872,0.03062,1.273,0,1.889,0,0,0.06457,0.09219,0.2724
100533990,0,0,1.813,0,6.767,0,6.074,0.4945,0,0.3608,0.1014,0,0.648,0.3506,4.743,5.481,1.16,0,0,0.6452,0.8693,0.09174
344,0,0,5.025,0,18.75,0,11.27,1.37,0,1,0.1124,0,1.764,0.9715,12,15.19,1.452,0,0,1.728,2.352,0
1209,5.406,4.661,24.16,13.5,5.731,17.81,9.237,15.1,12.69,23.3,13.59,7.905,21.09,19.58,3.611,19.68,5.353,0.01117,13.07,42.65,23.91,13.37
5971,5.861,1.936,5.745,0,4.926,4.328,13.91,2.27,1.879,4.392,3.996,0.009559,1.703,2.081,1.229,3.665,3.219,18.4,0,1.725,3.353,1.008
11129,35.56,8.903,38.67,27.43,16.38,20.05,30.53,19.52,22.52,36.21,34.94,3.809,17.27,16.54,17.8,7.213,20.1,0,10.94,10.74,30.8,27.31
162979,0.4896,0.02386,0.07959,0,4.197,0.2647,0,0.05827,0.3107,0.5161,0.2498,0,0.6606,0.2655,2.495,0.172,0,0,1.548,0.1217,0.417,0
79760,0.2476,0,0.161,0,2.562,0.7441,0.0421,3.16,0.1722,0.417,0.6546,0,0.3734,0.3502,0.07279,0,0,0,1.174,0.2277,0.7733,0
105372419,0.8399,0,0.5462,0,4.346,2.123,0.1428,10.72,0.2767,1.415,2.045,0,1.033,1.069,0.2469,0,0,0,0,0.7517,2.444,0
284352,5.168,9.83,3.522,2.032,1.963,4.088,0.9124,1.19,2.542,4.365,3.371,0,2.788,1.897,5.322,2.542,0.5425,0,0.3175,2.26,4.496,1.262
284353,0.0495,0.1407,0.03443,0,1.171,0.05143,0.01964,0.5774,0.1381,0.07941,0.06429,0,0.06417,0.04629,1.253,0.257,0.6324,0,0,0.01531,0.1366,0.2019
105372420,0,0,0,0,0,0,0,0,0,0.07851,0,0,0,0.04038,1.399,0,2.345,0,0,0.05678,0,0
79090,0.5512,1.755,2.567,0,0.8067,2.209,0,0.6888,2.427,1.778,4.753,0,2.87,1.294,0.9663,1.356,1.504,0,54.61,2.423,2.475,0.1798
388552,0.07424,0.04341,0.8991,0,0.2561,0.4179,0,3.717,1.044,0.4746,1.973,0,0.03535,0.063,0.502,0,1.372,0,0,0.06644,0.7957,0
90332,15.99,4.588,0.2429,0,5.623,0.2851,1.548,10.88,0.4078,0.9339,2.741,0.2105,0.7763,0.6533,2.21,0.04773,0.767,0,0,0.2769,0.4146,0.5414
57787,0.8229,6.037,5.524,0.00704,4.812,6.245,2.696,1.424,4.434,6.105,5.59,0.449,4.952,5.069,4.556,3.242,1.073,0,0,3.244,5.974,2.064
1158,39.49,9.296,1.588,145.5,9.566,0.1145,46.19,5.232,1.28,1.108,157.8,0,1.211,2.06,7.456,1.746,47.11,0,25.33,0.7413,1.046,0
147700,0,0.382,0.3766,0,0.8567,0.6346,3.918,2.396,0.2522,0.6778,2.149,0,0.8296,0.5208,2.014,1.92,3.445,0,2.717,0.378,1.273,0.8969
2068,8.253,45.47,5.051,0.2064,8.671,6.97,21.73,10.44,4.103,6.438,8.407,0.08907,8.29,6.757,21.5,7.634,40.7,0.006464,2.277,7.722,12.84,6.848
10848,1.199,2.431,3.972,0,4.476,7.146,5.894,9.171,1.39,3.58,7.225,2.68,3.044,2.075,2.406,9.7,3.925,0.008819,0.3063,1.248,5.178,1.349
10849,31.23,0.8597,9.324,0.1547,4.303,9.626,3.92,6.682,6.109,9.907,8.78,0.007611,9.779,6.304,2.085,2.591,18.61,0.02099,15.57,12.63,11.45,6.128
2067,17.85,3.299,11.99,1.33,14.61,15.14,5.608,13.14,8.799,17.83,14.89,0.004567,17.12,10.74,11.96,0.5312,24.99,56.83,9.246,16.57,15.55,9.537
102464836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2354,37.33,15.86,188,3.258,12.23,348.6,0.9969,25.08,40.7,386.9,258.1,25.63,35.65,6.634,102.8,5.857,2.302,0,5.044,10.74,12.1,4.163
6253,3.233,1.714,0.6768,3.401,1.177,1.868,2.452,0.4187,0.3434,1.798,4.08,0,1.424,1.161,3.332,13.31,2.468,0,0,4.18,1.174,2.263
147699,5.389,0.3174,0.3162,0.06246,1.589,0.07767,0.969,0,0.006623,0.04353,0.4154,1.984,0.1364,0.1919,1.401,5.466,2.925,24.24,0.656,0.1709,0.06421,0
107985314,0,0.08881,0,0,0,0,0,0,0,0,0,0,0.09642,0,0,0,0,0,0,0,0,0
7408,1.176,3.541,22.58,71.93,14.6,24.76,19.65,19.13,13.83,24.63,19.58,0,15.93,14.53,4.332,1.611,3.561,1.957,0,11.45,18.11,7.127
107985315,0,0,1.31,0,0,0.1537,0,0,0,1.385,4.036,0,0.1918,0.2279,0,0,0,0,0,0.1202,0.3431,0
80207,5.901,0.02344,0.2063,0,0.1257,0.1555,1.063,0.2289,0.05282,0.191,0.1041,2.174,0.1081,0.1474,0.4294,0.02816,0.6857,0,0.3279,0.1594,0.2143,0.1177
2828,1.286,0,0.05975,0,0.07684,0.02922,1.177,0,0,0.08423,0.0682,0,0.04376,0.09531,0.4442,0.8609,1.053,0,0,0.05178,0,0
24139,16.17,28.55,7.755,0,17.13,7.231,10.55,17.79,4.109,6.399,5.098,0.00526,6.738,4.635,7.446,8.317,20.08,0.1233,1.907,6.302,7.482,3.247
442902,0,0,0.2306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100287177,0,0,0.06004,0,0.07722,0.02349,0.3768,0.2418,0.03606,0.1016,0,0,0,0.05224,0,0,0.2528,0,0,0.03673,0.1049,0
2696,8.507,0,1.41,19.22,10.43,4.809,19.24,8.757,0.9623,1.942,0.3865,0.2597,1.85,0.3977,6.161,30.04,11.72,0,1.361,0.03032,1.741,0.5542
693227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5388,0,0,0,0,0,0,0
100500845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6787,0,0,0,0,0,0,0
6633,10.53,27.18,21.54,178.3,0.08821,23.37,24.34,4.118,7.435,16.84,12.17,97.01,41.19,29.46,15.02,13.64,16.6,131.4,52.09,41.62,30.33,8.555
54814,12.39,2.471,2.424,0,16.49,1.865,0.1503,2.002,1.909,1.329,1.045,0,1.99,1.687,0.7686,2.173,0.1985,0,1.541,2.23,4.203,2.85
23403,4.032,4.736,1.11,0,0.7985,0.8435,0.3007,1.446,0.7199,1.926,1.25,0,1.465,1.281,3.23,0.2485,0.6354,0,2.801,1.382,1.185,1.231
388553,0.4043,2.263,0.01438,23.59,5.741,0,5.354,0,0,0.02432,0.1354,0,0,0,8.78,6.091,5.244,0.4376,2.27,0,0.01256,1.02
147912,22.37,1.411,6.067,0.1872,4.276,4.626,3.471,37.68,3.813,11.63,16.55,22.27,5.696,7.698,1.524,8.797,6.529,0,0.7562,5.408,12.31,13.95
109729182,0,0,2.049,0.8576,1.489,0.8713,0,6.554,2.969,2.562,5.388,2.085,1.885,2.506,0.2864,0,0.375,0,0.6113,1.38,1.763,1.226
1760,7.77,0,9.432,15.34,14.85,6.622,1.184,23.51,14.3,9.958,23.62,12.4,5.067,7.563,0.1077,1.571,6.208,0.008242,2.74,4.884,7.107,6.35
1762,6.781,2.652,4.755,1.004,1.055,5.305,0.5053,4.223,5.359,6.328,4.864,1.939,2.414,3.766,2.927,4.836,5.82,0.008793,0,1.816,4.141,2.706
81492,6.703,6.938,0.1998,7.498,2.346,0,2.708,0,0.2739,0.02939,0.1041,0,0.03393,0.01512,3.833,3.755,0.08229,0,0,0.01063,0.1138,0.269
8189,6.223,26.71,17.17,0,15.99,17.45,9.653,10.56,12.04,22.26,12.89,9.565,18.06,18.03,18.73,7.599,17.46,0.006909,1.2,14.75,20.47,10.48
3171,0.6933,21.49,0.8567,0.6319,23.53,1.429,0,0,0.1117,0.8771,0,5.417,0.3962,0.02942,1.087,0.8282,0.1068,0,0,0,1.979,0
26145,2.811,0.7385,4.833,0,4.719,4.478,16.35,24.19,2.658,8.92,12.42,0.008582,3.249,4.332,7.126,22.04,0,0,0,4.641,6.207,3.421
339344,0.3976,0,0.08758,0.0248,0.2534,0.06853,0.1069,0.2004,0.03287,0.07407,0.1249,0.7908,0.1354,0.146,0.08798,0,0,0,0,0.08928,0.07011,0.0565
339345,7.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01694,0.1814,0
4858,0.3766,0,0.04139,0.2151,0.6858,0.04001,1.518,0.5856,0.0329,0.105,0.3585,0,0.1498,0.2161,0.2348,0.07367,0,0,0.3843,0.1192,0.09143,0.08796
729440,2.043,0.4801,1.534,0.3305,0.6633,1.142,7.391,0.8496,1.133,1.347,3.865,0.3722,0.8659,0.6219,1.124,0.3715,0.1857,0,1.056,0.5341,1.004,0.9923
768217,0,0,0,0,0,0.6468,0,0,0,0,4.717,0,0.1794,0,5.536,5.558,5.22,0,0,0.2247,0.3208,0
8993,1.076,28.41,2.602,0,1.535,2.048,5.315,0.1345,1.82,1.761,0.4717,0,2.063,1.465,1.329,4.764,0.58,0,0,0.9925,1.47,0.079
105372421,0,0,0.01488,0,0,0,0,0,0,0.1384,0,0,0.04358,0,0,2.958,0,0,0,0.0091,0.02598,0
444882,0,0,0.3236,0.0239,1.086,0.8477,10.27,0,0.05914,0.4125,0,0,0.5175,0.5182,3.782,0.04054,4.235,0.01946,0,0.3844,0.6471,0.121
147920,0,0.02885,0.05704,1.148,0.8458,0.008368,0.2237,0,0,0.004522,0.04882,0.1287,0.01218,0.02171,0.2664,0.7165,1.058,0,0.1468,0.003271,0.05292,0
388555,0,1.172,0.04964,0,0.8619,0.1748,0.1428,0,0.1397,0,0,0,0.07877,0.04319,0.1122,2.548,1.078,0,0,0,0.0867,0
105376901,0.2575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1056,0,0,0,0,0,0
105372424,0,0,0,0,0.632,0.00663,0,0,0,0,0.009671,0,0.005516,0,0,0,0.8205,0,0,0,0.0148,0
645553,0.1622,0,0,0,0.1017,0,0,0,0,0,0,0,0.01287,0.01147,0,0,0.3747,0,0,0,0,0
93429,0,0.02384,0,0,0.05115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374918,0,8.158,1.725,60.13,45.62,0,18.8,0,0,0,0.6192,0,0.02717,0.07263,16.57,5.532,0,0,0,0,0.3888,0
64344,2.127,2.417,1.598,0.1044,2.886,2.826,0.3577,0.1262,0.9964,0.9379,2.635,0.7452,1.328,2.901,0.7216,1.917,8.572,0.003696,4.089,0.4576,0.7187,0.09653
5536,17.51,25.61,12.71,0.03191,15.65,18.51,22.26,15.33,7.715,15.08,10.87,0.009422,12.54,11.45,6.397,2.557,0.4151,0.01299,0,16.24,27.43,9.451
105372426,0,0,0.4658,0,1.441,0.03789,0.9454,0.005064,0.1039,0.03511,0.1974,0,0.1081,0.2648,0,0,0,0,0,0.04231,0.1007,0
